cid,cname,O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,PctVotes
221,Gopiballavpur,1,Dr. Khagendra Nath Mahata,All India Trinamool Congress,102710,1405,104115,52.3
221,Gopiballavpur,2,Prasanta Kumar Das,Communist Party of India  (Marxist),5689,130,5819,2.92
221,Gopiballavpur,3,Banamali Nayek,Bahujan Samaj Party,1248,12,1260,0.63
221,Gopiballavpur,4,Sanjit Mahata,Bharatiya Janata Party,79106,1241,80347,40.36
221,Gopiballavpur,5,Ashoke Mahata,Independent,972,8,980,0.49
221,Gopiballavpur,6,Jiten Giri,Independent,572,17,589,0.3
221,Gopiballavpur,7,Rajesh Mahato,Independent,1162,5,1167,0.59
221,Gopiballavpur,8,Subhas Mahata (Bula Babu),Independent,1214,10,1224,0.61
221,Gopiballavpur,9,Susanta Kumar Das,Independent,767,11,778,0.39
221,Gopiballavpur,10,NOTA,None of the Above,2781,10,2791,1.4
222,Jhargram,1,BIRBAHA HANSDA,All India Trinamool Congress,108044,1449,109493,54.26
222,Jhargram,2,MADHUJA SEN ROY,Communist Party of India  (Marxist),10179,251,10430,5.17
222,Jhargram,3,RAMKRISHNA SARKAR,Bahujan Samaj Party,1786,16,1802,0.89
222,Jhargram,4,SUKHAMAY SATPATHY (JAHAR),Bharatiya Janata Party,70048,1205,71253,35.31
222,Jhargram,5,ARCHANA SAIN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1187,6,1193,0.59
222,Jhargram,6,LAXMAN HANSDA,Amra Bangalee,573,7,580,0.29
222,Jhargram,7,ASHUTOSH RANA,Independent,488,11,499,0.25
222,Jhargram,8,MADHUSUDAN SINGHA,Independent,1155,4,1159,0.57
222,Jhargram,9,SIBAJI MAHATA,Independent,786,14,800,0.4
222,Jhargram,10,HAMLET BASKEY,Independent,941,11,952,0.47
222,Jhargram,11,NOTA,None of the Above,3615,21,3636,1.8
223,Keshiary,1,PARESH MURMU,All India Trinamool Congress,105826,540,106366,50.01
223,Keshiary,2,DR. PULIN BIHARI BASKE,Communist Party of India  (Marxist),9165,105,9270,4.36
223,Keshiary,3,MITHUN MANDI,Bahujan Samaj Party,1899,5,1904,0.9
223,Keshiary,4,SONALI MURMU SOREN,Bharatiya Janata Party,90298,738,91036,42.8
223,Keshiary,5,JHARESWAR ROUTH,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1523,12,1535,0.72
223,Keshiary,6,NOTA,None of the Above,2564,6,2570,1.21
224,Kharagpur Sadar,1,PRADIP SARKAR,All India Trinamool Congress,75461,375,75836,44.25
224,Kharagpur Sadar,2,REETA SHARMA,Indian National Congress,10705,86,10791,6.3
224,Kharagpur Sadar,3,HIRANMOY CHATTOPADHYAYA,Bharatiya Janata Party,79129,478,79607,46.45
224,Kharagpur Sadar,4,D. MADHUSUDAN RAO,Humanity Universal Motion Party,1697,4,1701,0.99
224,Kharagpur Sadar,5,SURANJAN MAHAPATRA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),800,7,807,0.47
224,Kharagpur Sadar,6,NOTA,None of the Above,2628,15,2643,1.54
225,Narayangarh,1,ATTA SURJA KANTA,All India Trinamool Congress,100440,454,100894,46.33
225,Narayangarh,2,TAPAS SINHA,Communist Party of India  (Marxist),13070,159,13229,6.08
225,Narayangarh,3,RAMA PRASAD GIRI,Bharatiya Janata Party,97758,720,98478,45.23
225,Narayangarh,4,SHYAMA PADA JANA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2812,21,2833,1.3
225,Narayangarh,5,BANAMALI DAS,Independent,557,3,560,0.26
225,Narayangarh,6,NOTA,None of the Above,1750,6,1756,0.81
226,Sabang,1,AMULYA MAITY,Bharatiya Janata Party,100807,1427,102234,43.28
226,Sabang,2,CHIRANJIB BHOWMIK,Indian National Congress,17099,344,17443,7.38
226,Sabang,3,MANAS RANJAN BHUNIA,All India Trinamool Congress,110370,1728,112098,47.46
226,Sabang,4,DEBASHIS BARMAN,Amra Bangalee,1408,2,1410,0.6
226,Sabang,5,Harekrishna Maiti,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1453,29,1482,0.63
226,Sabang,6,NOTA,None of the Above,1515,19,1534,0.65
227,Pingla,1,AJIT MAITY,All India Trinamool Congress,111624,811,112435,49.17
227,Pingla,2,ANTARA BHATTACHARYYA,Bharatiya Janata Party,104754,1025,105779,46.26
227,Pingla,3,SAMIR ROY,Indian National Congress,7021,82,7103,3.11
227,Pingla,4,SISHIR KUMAR MANNA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1270,9,1279,0.56
227,Pingla,5,NOTA,None of the Above,2060,13,2073,0.91
228,Kharagpur,1,TAPAN BHUYA,Bharatiya Janata Party,72505,992,73497,36.74
228,Kharagpur,2,DINEN ROY,All India Trinamool Congress,109250,477,109727,54.85
228,Kharagpur,3,SYED SADDAM ALI,Communist Party of India  (Marxist),11156,89,11245,5.62
228,Kharagpur,4,BARSHA MAHAPATRA,Amra Bangalee,611,6,617,0.31
228,Kharagpur,5,MANIK CHANDRA PARIA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),949,5,954,0.48
228,Kharagpur,6,SEKH ABDUR RAHAMAN,Humanity Universal Motion Party,1687,3,1690,0.84
228,Kharagpur,7,NOTA,None of the Above,2310,4,2314,1.16
229,Debra,1,PRANKRISHNA MONDAL,Communist Party of India  (Marxist),20450,273,20723,10.12
229,Debra,2,BHARATI GHOSH,Bharatiya Janata Party,83654,970,84624,41.31
229,Debra,3,HUMAYUN KABIR,All India Trinamool Congress,94683,1167,95850,46.79
229,Debra,4,DIPANKAR MAITY,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1501,8,1509,0.74
229,Debra,5,SUKANTA DAS,Independent,806,1,807,0.39
229,Debra,6,NOTA,None of the Above,1346,7,1353,0.66
230,Daspur,1,DHRUBA SEKHAR MANDAL,Communist Party of India  (Marxist),16649,396,17045,7.66
230,Daspur,2,PRASANTA BERA,Bharatiya Janata Party,87178,733,87911,39.52
230,Daspur,3,MAMATA BHUNIA,All India Trinamool Congress,113911,842,114753,51.58
230,Daspur,4,JAGADISH MONDAL ADHIKARY,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1379,8,1387,0.62
230,Daspur,5,NOTA,None of the Above,1356,12,1368,0.61
231,Ghatal,1,KAMAL CHANDRA DOLUI,Communist Party of India  (Marxist),9931,234,10165,4.51
231,Ghatal,2,SITAL KAPAT,Bharatiya Janata Party,104753,1059,105812,46.95
231,Ghatal,3,SHANKAR DOLAI,All India Trinamool Congress,104044,802,104846,46.52
231,Ghatal,4,ANJAN JANA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1998,10,2008,0.89
231,Ghatal,5,TAPAN KUMAR DOLUI,Independent,1232,7,1239,0.55
231,Ghatal,6,NOTA,None of the Above,1295,10,1305,0.58
232,Chandrakona,1,ARUP DHARA,All India Trinamool Congress,121315,531,121846,48.87
232,Chandrakona,2,SIBARAM DAS,Bharatiya Janata Party,109831,734,110565,44.35
232,Chandrakona,3,AKSHAY KHAN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1524,3,1527,0.61
232,Chandrakona,4,GOURANGA DAS,Rashtriya Secular Majlis Party,10712,89,10801,4.33
232,Chandrakona,5,SUDHIR ARI,Independent,1666,4,1670,0.67
232,Chandrakona,6,NOTA,None of the Above,2900,6,2906,1.17
233,Garbeta,1,Uttara Singha (Hazra),All India Trinamool Congress,94358,570,94928,45.71
233,Garbeta,2,Ghosh Kumar Tapan,Communist Party of India  (Marxist),22912,130,23042,11.09
233,Garbeta,3,Madan Ruidas,Bharatiya Janata Party,83739,617,84356,40.62
233,Garbeta,4,Tapas Kumar Mishra,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1796,7,1803,0.87
233,Garbeta,5,Kutubuddin Khan,Independent,830,3,833,0.4
233,Garbeta,6,NOTA,None of the Above,2701,18,2719,1.31
234,Salboni,1,Ghosh Susanta,Communist Party of India  (Marxist),19650,209,19859,7.97
234,Salboni,2,Rajib Kundu,Bharatiya Janata Party,92415,961,93376,37.47
234,Salboni,3,Srikanta Mahata,All India Trinamool Congress,125097,923,126020,50.57
234,Salboni,4,Akshaya Kumar Mahata,Amra Bangalee,1591,18,1609,0.65
234,Salboni,5,Paresh Chandra Dutta,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),563,2,565,0.23
234,Salboni,6,Md. Kabirul Islam Khan,Humanity Universal Motion Party,753,3,756,0.3
234,Salboni,7,Animesh Mahata,Independent,741,4,745,0.3
234,Salboni,8,Rasbihari Mahata,Independent,2632,11,2643,1.06
234,Salboni,9,Laksmi Kanta Murmu,Independent,1643,14,1657,0.66
234,Salboni,10,NOTA,None of the Above,1956,9,1965,0.79
235,Keshpur,1,Pritish Ranjan Kuar,Bharatiya Janata Party,95859,413,96272,41.82
235,Keshpur,2,Rameswar Doloi,Communist Party of India  (Marxist),13572,98,13670,5.94
235,Keshpur,3,Seuli Saha,All India Trinamool Congress,116520,472,116992,50.81
235,Keshpur,4,NOTA,None of the Above,3287,11,3298,1.43
236,Medinipur,1,June Maliah,All India Trinamool Congress,119964,1211,121175,50.72
236,Medinipur,2,TARUN KUMAR GHOSH,Communist Party of India,12565,419,12984,5.43
236,Medinipur,3,Samit Kumar Dash,Bharatiya Janata Party,95168,1610,96778,40.51
236,Medinipur,4,DEBASISH AICH,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1468,32,1500,0.63
236,Medinipur,5,Sukesh Palmal,Amra Bangalee,1548,17,1565,0.66
236,Medinipur,6,BISHWAJIT MAHATA,Independent,957,11,968,0.41
236,Medinipur,7,NOTA,None of the Above,3900,28,3928,1.64
237,Binpur,1,DIBAKAR HANSDA,Communist Party of India  (Marxist),8268,85,8353,4.42
237,Binpur,2,DEBNATH HANSDA,All India Trinamool Congress,99786,491,100277,53.11
237,Binpur,3,PATAL CHANDRA MURMU,Bahujan Samaj Party,3526,4,3530,1.87
237,Binpur,4,PALAN SAREN,Bharatiya Janata Party,60213,570,60783,32.19
237,Binpur,5,RAJIB MUDI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1729,3,1732,0.92
237,Binpur,6,NITYALAL SING,Independent,6308,10,6318,3.35
237,Binpur,7,BABLU MURMU,Independent,2679,6,2685,1.42
237,Binpur,8,MANGAL CHANDRA SARDAR,Independent,1813,2,1815,0.96
237,Binpur,9,NOTA,None of the Above,3296,9,3305,1.75
238,Bandwan,1,TIKARAM HEMBRAM,Bahujan Samaj Party,2976,11,2987,1.24
238,Bandwan,2,PARCY MURMU,Bharatiya Janata Party,93298,1208,94506,39.21
238,Bandwan,3,BESRA SUSANTA KUMAR,Communist Party of India  (Marxist),21928,276,22204,9.21
238,Bandwan,4,RAJIB LOCHAN SAREN,All India Trinamool Congress,112183,1154,113337,47.02
238,Bandwan,5,SIB SANKAR SINGH,Independent,5008,59,5067,2.1
238,Bandwan,6,NOTA,None of the Above,2939,15,2954,1.23
239,Balarampur,1,ANANDI TUDU,Bahujan Samaj Party,1410,6,1416,0.72
239,Balarampur,2,UTTAM KUMAR BANDYOPADHYAY,Indian National Congress,8842,53,8895,4.49
239,Balarampur,3,BANESWAR MAHATO,Bharatiya Janata Party,88803,718,89521,45.22
239,Balarampur,4,SHANTIRAM MAHATO,All India Trinamool Congress,88530,568,89098,45.01
239,Balarampur,5,DIPAK KUMAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1791,2,1793,0.91
239,Balarampur,6,SITARAM HANSDA,Ambedkarite Party of India,2150,3,2153,1.09
239,Balarampur,7,SUBHASH MAHATO,Bharateeya Manavadhikar party,1167,3,1170,0.59
239,Balarampur,8,ASWINI SINGH SARDAR,Independent,1467,11,1478,0.75
239,Balarampur,9,NOTA,None of the Above,2432,9,2441,1.23
240,Baghmundi,1,Debranjan Mahato,All India Forward Bloc,11733,109,11842,5.74
240,Baghmundi,2,Nepal Chandra Mahato,Indian National Congress,50615,431,51046,24.74
240,Baghmundi,3,Sushanta Mahato,All India Trinamool Congress,75245,660,75905,36.79
240,Baghmundi,4,Ashutosh Mahato,AJSU Party,61510,426,61936,30.02
240,Baghmundi,5,Pashupati Mahato,Amra Bangalee,1992,8,2000,0.97
240,Baghmundi,6,Mrityunjoy Singh Babu,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1182,6,1188,0.58
240,Baghmundi,7,NOTA,None of the Above,2375,11,2386,1.16
241,Joypur,1,Dhirendra Nath Mahato,All India Forward Bloc,19200,213,19413,9.57
241,Joypur,2,Nara Hari Mahato,Bharatiya Janata Party,73713,667,74380,36.68
241,Joypur,3,Phanibhushan Kumar,Indian National Congress,61611,569,62180,30.67
241,Joypur,4,Jawahar Lal Mahato,Mulnibasi Party of India,2086,16,2102,1.04
241,Joypur,5,Tirthanath Mahata,Akhil Bharat Hindu Mahasabha,606,7,613,0.3
241,Joypur,6,Bhagirath Mahato,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1121,5,1126,0.56
241,Joypur,7,Dibyajoti Singh Deo,Independent,35281,148,35429,17.47
241,Joypur,8,Nageswar Mahato,Independent,1405,14,1419,0.7
241,Joypur,9,Nepal Chandra Mahato,Independent,1928,52,1980,0.98
241,Joypur,10,Bahadur Kushbaha Kuiri,Independent,1162,7,1169,0.58
241,Joypur,11,NOTA,None of the Above,2944,12,2956,1.46
242,Purulia,1,PARTHA PRATIM BANERJEE,Indian National Congress,24736,260,24996,12.08
242,Purulia,2,Manas Sardar,Bahujan Samaj Party,1032,2,1034,0.5
242,Purulia,3,Sujoy Banerjee,All India Trinamool Congress,82134,581,82715,39.98
242,Purulia,4,Sudip Kumar Mukherjee,Bharatiya Janata Party,88899,834,89733,43.38
242,Purulia,5,Rani Mahato,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1196,13,1209,0.58
242,Purulia,6,Harendra Nath Mahato,Amra Bangalee,385,4,389,0.19
242,Purulia,7,Abhijit Bhattacharya,Independent,424,0,424,0.2
242,Purulia,8,Aditya Mahato,Independent,1298,6,1304,0.63
242,Purulia,9,Birendranath Mahato,Independent,1916,2,1918,0.93
242,Purulia,10,MRITUNJOY PANDEY,Independent,554,4,558,0.27
242,Purulia,11,NOTA,None of the Above,2565,23,2588,1.25
243,Manbazar,1,GOURI SINGH SARDAR,Bharatiya Janata Party,86679,1103,87782,41.07
243,Manbazar,2,PURNA CHANDRA TUDU,Bahujan Samaj Party,1886,19,1905,0.89
243,Manbazar,3,YAMINIKANTA MANDI,Communist Party of India  (Marxist),16516,333,16849,7.88
243,Manbazar,4,SANDHYARANI TUDU,All India Trinamool Congress,102169,1129,103298,48.33
243,Manbazar,5,SWAPANKUMAR MURMU,Independent,1595,9,1604,0.75
243,Manbazar,6,NOTA,None of the Above,2272,19,2291,1.07
244,Kashipur,1,KAMALAKANTA HANSDA,Bharatiya Janata Party,92061,877,92938,47.69
244,Kashipur,2,MALLIKA MAHATA,Communist Party of India  (Marxist),10744,183,10927,5.61
244,Kashipur,3,SWAPAN KUMAR BELTHARIA,All India Trinamool Congress,84829,722,85551,43.9
244,Kashipur,4,DIPAK MAHATO,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2257,12,2269,1.16
244,Kashipur,5,NARENDRA NATH MAHATA,Amra Bangalee,804,2,806,0.41
244,Kashipur,6,NOTA,None of the Above,2385,16,2401,1.23
245,Para,1,UMAPADA BAURI,All India Trinamool Congress,82986,354,83340,42.95
245,Para,2,NADIAR CHAND BOURI,Bharatiya Janata Party,86930,417,87347,45.02
245,Para,3,SUDARSHAN RAJWAR,Bahujan Samaj Party,1672,4,1676,0.86
245,Para,4,SWAPAN KUMAR BAURI,Communist Party of India  (Marxist),13596,85,13681,7.05
245,Para,5,JAGANNATH BAURI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1891,6,1897,0.98
245,Para,6,BABITA BOURI,Independent,762,10,772,0.4
245,Para,7,SWAPAN BAURI,Independent,1649,2,1651,0.85
245,Para,8,NOTA,None of the Above,3647,10,3657,1.88
246,Raghunathpur,1,Ganesh Bouri,Communist Party of India  (Marxist),14579,159,14738,6.86
246,Raghunathpur,2,Bouri Parimal,Bahujan Samaj Party,1692,15,1707,0.8
246,Raghunathpur,3,Bouri Hazari,All India Trinamool Congress,89671,661,90332,42.08
246,Raghunathpur,4,Vivekananda Bauri,Bharatiya Janata Party,94994,776,95770,44.61
246,Raghunathpur,5,Pashupati Roy,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),3802,27,3829,1.78
246,Raghunathpur,6,Mihir Bauri,Independent,2343,11,2354,1.1
246,Raghunathpur,7,Sumanta Bouri,Independent,2386,17,2403,1.12
246,Raghunathpur,8,NOTA,None of the Above,3537,20,3557,1.66
247,Saltora,1,NANDADULAL BAURI,Communist Party of India  (Marxist),13982,102,14084,6.96
247,Saltora,2,BAURI CHANDANA,Bharatiya Janata Party,91032,616,91648,45.28
247,Saltora,3,SONTOSH KUMAR MONDAL,All India Trinamool Congress,86814,689,87503,43.23
247,Saltora,4,ADITYA KUMAR BAURI,Bahujan Mukti Party,3539,15,3554,1.76
247,Saltora,5,DIPEN BAURI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2256,5,2261,1.12
247,Saltora,6,NOTA,None of the Above,3350,13,3363,1.66
248,Chhatna,1,FALGUNI MUKHERJEE,Revolutionary Socialist Party,9615,85,9700,4.93
248,Chhatna,2,SUBASISH BATABYAL,All India Trinamool Congress,82483,586,83069,42.2
248,Chhatna,3,SATYANARAYAN MUKHOPADHYAY,Bharatiya Janata Party,89511,722,90233,45.84
248,Chhatna,4,BAURI DINABANDHU,Bahujan Mukti Party,1832,6,1838,0.93
248,Chhatna,5,SADANANDA MANDAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),967,11,978,0.5
248,Chhatna,6,ANATH BAURI,Independent,804,5,809,0.41
248,Chhatna,7,ABIR CHANDRA MANDAL,Independent,1218,9,1227,0.62
248,Chhatna,8,DINANATH CHATTERJEE,Independent,2593,9,2602,1.32
248,Chhatna,9,RABINDRANATH BOURI,Independent,2857,9,2866,1.46
248,Chhatna,10,NOTA,None of the Above,3510,4,3514,1.79
249,Ranibandh,1,Kshudiram Tudu,Bharatiya Janata Party,85922,1067,86989,41.19
249,Ranibandh,2,Jyotsna Mandi,All India Trinamool Congress,90064,864,90928,43.06
249,Ranibandh,3,Deblina Hembram,Communist Party of India  (Marxist),19821,236,20057,9.5
249,Ranibandh,4,Goutam Kumar Mudi,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1614,19,1633,0.77
249,Ranibandh,5,Fulchand Hansda,Bahujan Mukti Party,1053,12,1065,0.5
249,Ranibandh,6,Sudhir Kumar Murmu,Communist Party of India  (Marxist-Leninist)  (Liberation),1456,9,1465,0.69
249,Ranibandh,7,Biswanath Sardar,Independent,4794,13,4807,2.28
249,Ranibandh,8,NOTA,None of the Above,4215,11,4226,2
250,Raipur,1,MRITYUNJOY MURMU,All India Trinamool Congress,100387,656,101043,51.96
250,Raipur,2,SUDHANSHU HANSDA,Bharatiya Janata Party,80760,885,81645,41.98
250,Raipur,3,MILAN MANDI,Rashtriya Secular Majlis Party,6496,97,6593,3.39
250,Raipur,4,SHYAMAPADA MUDI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1041,7,1048,0.54
250,Raipur,5,SUKCHAND SAREN,Independent,1154,7,1161,0.6
250,Raipur,6,NOTA,None of the Above,2973,13,2986,1.54
251,Taldangra,1,ARUP CHAKRABORTY,All India Trinamool Congress,91146,880,92026,45.29
251,Taldangra,2,MANORANJAN PATRA,Communist Party of India  (Marxist),22961,228,23189,11.41
251,Taldangra,3,SHYAMAL KUMAR SARKAR (BENU),Bharatiya Janata Party,78593,1056,79649,39.2
251,Taldangra,4,SUBHENDU MAHATA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),973,13,986,0.49
251,Taldangra,5,SANJAY BAURI,Bahujan Mukti Party,347,6,353,0.17
251,Taldangra,6,RAMKRISHNA MAJI,Independent,501,6,507,0.25
251,Taldangra,7,SANDIP KUMAR DEY,Independent,1881,8,1889,0.93
251,Taldangra,8,SUNIL MURMU,Independent,1058,11,1069,0.53
251,Taldangra,9,NOTA,None of the Above,3509,9,3518,1.73
252,Bankura,1,NILADRI SEKHAR DANA,Bharatiya Janata Party,94470,996,95466,43.79
252,Bankura,2,RADHARANI BANERJEE,Indian National Congress,13542,222,13764,6.31
252,Bankura,3,SADHAN CHATTARAJ,Bahujan Samaj Party,1305,9,1314,0.6
252,Bankura,4,SAYANTIKA BANERJEE,All India Trinamool Congress,93093,905,93998,43.12
252,Bankura,5,LINA GHOSH,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1699,21,1720,0.79
252,Bankura,6,HULU KSHETRAPAL,Bahujan Mukti Party,501,8,509,0.23
252,Bankura,7,BAIDYANATH KISKU,Independent,495,8,503,0.23
252,Bankura,8,SK. HASIMUDDIN,Independent,884,4,888,0.41
252,Bankura,9,SWADESH MANDAL,Independent,3280,23,3303,1.52
252,Bankura,10,SWAPAN KUMAR DAS,Independent,1031,12,1043,0.48
252,Bankura,11,HARIPADA MAHATO,Independent,970,1,971,0.45
252,Bankura,12,NOTA,None of the Above,4491,16,4507,2.07
253,Barjora,1,ALOK MUKHERJEE,All India Trinamool Congress,92672,618,93290,42.51
253,Barjora,2,SUJIT CHAKRABORTY,Communist Party of India  (Marxist),25015,220,25235,11.5
253,Barjora,3,SUPRITI CHATTERJEE,Bharatiya Janata Party,89460,561,90021,41.02
253,Barjora,4,BABLU GORAI,Bahujan Mukti Party,1365,6,1371,0.62
253,Barjora,5,SUDARSHAN ADHIKARI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1157,3,1160,0.53
253,Barjora,6,TARANI ROY,Independent,2076,5,2081,0.95
253,Barjora,7,SATYAM BAURI,Independent,1390,1,1391,0.63
253,Barjora,8,NOTA,None of the Above,4894,9,4903,2.23
254,Onda,1,AMARNATH  SHAKHA,Bharatiya Janata Party,104248,692,104940,46.48
254,Onda,2,ARUP KUMAR KHAN,All India Trinamool Congress,92715,674,93389,41.37
254,Onda,3,TARAPADA CHAKRABARTI,All India Forward Bloc,15507,106,15613,6.92
254,Onda,4,APURBA MONDAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),976,8,984,0.44
254,Onda,5,NIRMAL (BABLU) BANERJEE,Communist Party of India  (Marxist-Leninist)  (Liberation),918,4,922,0.41
254,Onda,6,BIKASH PATRA,Communist Party of India (Marxist-Leninist) Red Star,584,6,590,0.26
254,Onda,7,ABDUL HAI MALLIK,Independent,1000,3,1003,0.44
254,Onda,8,KRISHNA CHANDRA BAURI,Independent,3433,6,3439,1.52
254,Onda,9,NOTA,None of the Above,4869,10,4879,2.16
255,Bishnupur,1,ARCHITA BID,All India Trinamool Congress,77610,659,78269,40.88
255,Bishnupur,2,TANMAY GHOSH (BUMBA),Bharatiya Janata Party,88743,946,89689,46.84
255,Bishnupur,3,DEBU CHATTERJEE,Indian National Congress,15649,165,15814,8.26
255,Bishnupur,4,BASUDEB SIKARI,Bahujan Mukti Party,980,5,985,0.51
255,Bishnupur,5,SHASHIBHUSAN BANERJEE,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1007,8,1015,0.53
255,Bishnupur,6,BAIDYANATH ROY,Independent,2270,8,2278,1.19
255,Bishnupur,7,NOTA,None of the Above,3395,24,3419,1.79
256,Katulpur,1,AKSHAY SANTRA,Indian National Congress,17560,197,17757,7.92
256,Katulpur,2,SANGEETA MALIK,All India Trinamool Congress,93147,1090,94237,42.05
256,Katulpur,3,HARAKALI PROTIHER,Bharatiya Janata Party,104635,1387,106022,47.31
256,Katulpur,4,HARU ROY,Bahujan Samaj Party,2505,14,2519,1.12
256,Katulpur,5,MOHAN SANTRA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1722,10,1732,0.77
256,Katulpur,6,NOTA,None of the Above,1833,23,1856,0.83
257,Indus,1,NAYAN KUMAR SHILL (BAGDI),Communist Party of India  (Marxist),12503,116,12619,5.78
257,Indus,2,NIRMAL KUMAR DHARA,Bharatiya Janata Party,104163,773,104936,48.04
257,Indus,3,RUNU METE,All India Trinamool Congress,96808,908,97716,44.73
257,Indus,4,NOTA,None of the Above,3164,18,3182,1.46
258,Sonamukhi,1,AJIT RAY,Communist Party of India  (Marxist),15479,246,15725,7.57
258,Sonamukhi,2,DIBAKAR GHARAMI,Bharatiya Janata Party,97203,958,98161,47.25
258,Sonamukhi,3,DR. SHYAMAL SANTRA,All India Trinamool Congress,86451,822,87273,42.01
258,Sonamukhi,4,AVRANIL MANDAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2758,14,2772,1.33
258,Sonamukhi,5,ASIM KUMAR MANDAL,Independent,1725,7,1732,0.83
258,Sonamukhi,6,NOTA,None of the Above,2062,14,2076,1
259,Khandaghosh,1,ASIMA ROY,Communist Party of India  (Marxist),22765,158,22923,10.52
259,Khandaghosh,2,NABIN CHANDRA BAG,All India Trinamool Congress,103278,986,104264,47.85
259,Khandaghosh,3,PROTUL BISWAS,Bahujan Samaj Party,3458,7,3465,1.59
259,Khandaghosh,4,BIJAN MANDAL,Bharatiya Janata Party,82773,605,83378,38.26
259,Khandaghosh,5,BASUDEB RUIDAS,Bahujan Mukti Party,1920,3,1923,0.88
259,Khandaghosh,6,NOTA,None of the Above,1934,10,1944,0.89
260,Burdwan Dakshin,1,KHOKAN DAS,All India Trinamool Congress,90166,849,91015,44.32
260,Burdwan Dakshin,2,PUSPA HANSDA,Bahujan Samaj Party,1452,3,1455,0.71
260,Burdwan Dakshin,3,PRITHA TAH,Communist Party of India  (Marxist),23056,290,23346,11.37
260,Burdwan Dakshin,4,SANDIP NANDI,Bharatiya Janata Party,82328,582,82910,40.38
260,Burdwan Dakshin,5,ANIRUDDHA KUNDU,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),791,6,797,0.39
260,Burdwan Dakshin,6,RAJIB PASWAN,National Republic Party Of India,983,0,983,0.48
260,Burdwan Dakshin,7,LUXMI NARAYAN KORA,Bahujan Mukti Party,549,2,551,0.27
260,Burdwan Dakshin,8,ARINDAM GHOSH,Independent,581,0,581,0.28
260,Burdwan Dakshin,9,NOTA,None of the Above,3697,10,3707,1.81
261,Raina,1,Pallab Biswas,Bahujan Samaj Party,1861,10,1871,0.82
261,Raina,2,Basudeb Khan,Communist Party of India  (Marxist),25141,191,25332,11.05
261,Raina,3,Manik Roy,Bharatiya Janata Party,89999,548,90547,39.51
261,Raina,4,Shampa Dhara,All India Trinamool Congress,107918,834,108752,47.46
261,Raina,5,Rabi Routh,Bahujan Mukti Party,1098,3,1101,0.48
261,Raina,6,NOTA,None of the Above,1556,7,1563,0.68
262,Jamalpur,1,ALOK KUMAR MAJHI,All India Trinamool Congress,96460,539,96999,46.93
262,Jamalpur,2,GAURHARI PATRA,Bahujan Samaj Party,2018,6,2024,0.98
262,Jamalpur,3,BALARAM BAPARI,Bharatiya Janata Party,78693,335,79028,38.24
262,Jamalpur,4,SAMAR HAZRA,Communist Party of India  (Marxist),23184,114,23298,11.27
262,Jamalpur,5,KARTIK KSHETRAPAL,Bahujan Mukti Party,1285,6,1291,0.62
262,Jamalpur,6,TARUN KANTI MAJHI,Communist Party of India  (Marxist-Leninist)  (Liberation),1182,3,1185,0.57
262,Jamalpur,7,NOTA,None of the Above,2859,6,2865,1.39
263,Monteswar,1,ANUPAM GHOSH,Communist Party of India  (Marxist),24628,112,24740,11.84
263,Monteswar,2,CHOWDHURY SIDDIQULLAH,All India Trinamool Congress,104904,556,105460,50.45
